,file,q16,nude
10,../data/images/90ec4b58-9794-47fe-83ec-5bb2539faca0.png,0,"[{'class': 'BELLY_EXPOSED', 'score': 0.8015906810760498, 'box': [103, 376, 126, 108]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7882330417633057, 'box': [187, 287, 68, 84]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7672827839851379, 'box': [120, 287, 66, 83]}, {'class': 'FACE_FEMALE', 'score': 0.6395325064659119, 'box': [177, 115, 82, 79]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5470290780067444, 'box': [467, 250, 44, 93]}]"
11,../data/images/2cbe8f5c-9351-44ac-968b-ff2f8b854afd.png,0,[]
12,../data/images/8c866f1c-99dc-4558-a130-1ea6c33953e6.png,0,"[{'class': 'BUTTOCKS_EXPOSED', 'score': 0.4215497374534607, 'box': [131, 368, 270, 143]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.26910555362701416, 'box': [136, 151, 48, 64]}]"
13,../data/images/a3a4c90e-63f5-4e9f-b5fe-3c93c25f3c07.png,0,[]
14,../data/images/6eafe58d-fb26-4eb9-9fd8-b56c4262e920.png,1,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7954410910606384, 'box': [91, 308, 182, 202]}, {'class': 'FACE_FEMALE', 'score': 0.784894585609436, 'box': [0, 0, 141, 158]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7438797950744629, 'box': [0, 313, 123, 190]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.3177328109741211, 'box': [187, 263, 75, 90]}]"
15,../data/images/e9ce860c-6b70-40ff-8179-93855140b144.png,0,[]
16,../data/images/9d6af803-ca69-4bfc-b5d8-183f7c84af83.png,0,[]
17,../data/images/02e53523-72fd-420b-89bc-09ff069846d4.png,0,[]
18,../data/images/b87e3627-2425-42d2-afc7-e51cd2ef4a25.png,0,"[{'class': 'FACE_MALE', 'score': 0.28378355503082275, 'box': [375, 244, 49, 50]}]"
19,../data/images/3f48eb03-4f2a-4b3c-9424-64a1f40e3c68.png,1,[]
20,../data/images/0a92377c-519a-4134-afdd-05fa6949deda.png,0,"[{'class': 'FEET_COVERED', 'score': 0.3874261975288391, 'box': [186, 441, 113, 70]}, {'class': 'FEET_COVERED', 'score': 0.3528482913970947, 'box': [270, 385, 120, 126]}]"
21,../data/images/ebca15cd-f3dc-464b-9150-94411df73e27.png,0,"[{'class': 'ARMPITS_EXPOSED', 'score': 0.5753044486045837, 'box': [146, 309, 52, 69]}, {'class': 'FACE_FEMALE', 'score': 0.46692726016044617, 'box': [122, 52, 101, 131]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.26550668478012085, 'box': [157, 317, 176, 185]}]"
22,../data/images/a1339f6c-a1e6-4f34-ac3f-7c5d3229b672.png,0,[]
23,../data/images/919884e2-5f65-4f54-b13d-e5a051b7a9c2.png,0,"[{'class': 'FEET_COVERED', 'score': 0.48137953877449036, 'box': [144, 0, 103, 37]}, {'class': 'FEET_COVERED', 'score': 0.356125146150589, 'box': [397, 88, 57, 47]}, {'class': 'FEET_COVERED', 'score': 0.3187199831008911, 'box': [407, 303, 97, 119]}, {'class': 'FEET_COVERED', 'score': 0.303313285112381, 'box': [30, 7, 96, 99]}]"
24,../data/images/4a3a8b57-e29d-46e6-8d08-d9d5972d5674.png,1,[]
25,../data/images/c49d2f28-80ce-4fb8-b814-e48c7a83e4e0.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.7889645099639893, 'box': [194, 162, 118, 110]}]"
26,../data/images/f5718b61-b2fb-40e6-aee6-57cdecab7064.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8682670593261719, 'box': [206, 37, 102, 110]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.31051570177078247, 'box': [139, 252, 35, 44]}]"
27,../data/images/b6794118-d9a6-4aaf-8433-1c2de63d0f50.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.43986859917640686, 'box': [197, 210, 129, 124]}]"
28,../data/images/1fa8ebf9-69b1-4a42-ba2a-4584bcf56133.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.6238849759101868, 'box': [203, 97, 143, 148]}]"
29,../data/images/8f2191e5-d58a-45e9-a614-0e628a5c66e2.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8577225208282471, 'box': [197, 139, 154, 140]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.3207331895828247, 'box': [266, 423, 141, 87]}]"
30,../data/images/6dc48715-743a-42dc-94ce-c5d8a051c0ef.png,0,"[{'class': 'FEET_COVERED', 'score': 0.5070371627807617, 'box': [373, 393, 68, 59]}, {'class': 'FACE_FEMALE', 'score': 0.4111718535423279, 'box': [331, 48, 40, 41]}, {'class': 'FEET_COVERED', 'score': 0.28950175642967224, 'box': [316, 338, 44, 68]}]"
31,../data/images/3aecb512-4aff-4bdd-b771-5f7782eedcb5.png,0,[]
32,../data/images/28ceaba8-63d9-4fa4-8b71-1461b2158bdc.png,1,[]
33,../data/images/e4c0c104-e9b4-4d50-9393-cf71ace7d921.png,0,[]
34,../data/images/3a068cd0-ab36-439a-a82d-d2dc7ecaf8d0.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8451062440872192, 'box': [29, 149, 252, 290]}, {'class': 'FACE_FEMALE', 'score': 0.7479422092437744, 'box': [330, 152, 181, 277]}]"
35,../data/images/684e9bab-0149-458f-afb6-bdf2a0b05796.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.7003287076950073, 'box': [212, 152, 44, 42]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5218105316162109, 'box': [245, 237, 42, 47]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4187226891517639, 'box': [205, 238, 49, 47]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.28827863931655884, 'box': [201, 232, 19, 22]}]"
36,../data/images/9bd0c18c-70c9-4ead-8bdc-c728003399c1.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.6588609218597412, 'box': [216, 46, 94, 96]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.2592228055000305, 'box': [165, 161, 108, 109]}]"
37,../data/images/2b59020a-1dcf-4c47-895c-b90421fbb693.png,1,[]
38,../data/images/ce41a4d1-b758-41cc-b7a4-e8d947b5b876.png,0,[]
39,../data/images/470a301e-4b75-4108-a2c9-05653107d16e.png,1,"[{'class': 'FEMALE_BREAST_COVERED', 'score': 0.33747854828834534, 'box': [234, 377, 192, 134]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.3110984265804291, 'box': [77, 354, 194, 157]}]"
40,../data/images/fb0e84fe-207c-4976-90ba-19d66e8f5eb2.png,0,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.8526838421821594, 'box': [265, 315, 98, 100]}, {'class': 'FACE_FEMALE', 'score': 0.8253719806671143, 'box': [235, 124, 107, 104]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6571953892707825, 'box': [164, 324, 113, 147]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6216039657592773, 'box': [308, 279, 52, 57]}, {'class': 'BELLY_EXPOSED', 'score': 0.46801626682281494, 'box': [196, 436, 139, 75]}]"
41,../data/images/6fb9c633-1f10-4f4e-9520-3c8de9bb1e89.png,0,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4662536382675171, 'box': [127, 350, 62, 53]}, {'class': 'FACE_FEMALE', 'score': 0.32033461332321167, 'box': [91, 423, 70, 60]}]"
42,../data/images/efbfcb34-9e4b-4664-9d8e-04b14201b092.png,0,[]
43,../data/images/e82715d4-e06f-4a2a-9103-0f22419147c4.png,0,[]
44,../data/images/128a9890-52df-431a-820e-3e4ff6bea5d5.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.5518032312393188, 'box': [437, 104, 74, 138]}]"
45,../data/images/f601375f-1760-4e11-a66a-fd564262eab1.png,0,[]
46,../data/images/a2175b53-f929-45da-bf72-8b5cf16df73a.png,1,[]
47,../data/images/f0678b80-9867-49af-b634-6ff1302287b7.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.577308714389801, 'box': [258, 121, 253, 294]}]"
48,../data/images/3fb6029e-9a4f-409a-9379-d29451858e02.png,0,"[{'class': 'BELLY_EXPOSED', 'score': 0.5262826085090637, 'box': [129, 271, 165, 213]}, {'class': 'FACE_FEMALE', 'score': 0.36120522022247314, 'box': [177, 105, 138, 148]}]"
49,../data/images/b0658891-8657-4115-914e-0555b599162f.png,0,[]
50,../data/images/b973d642-f9dc-42b7-810a-e615016dabcf.png,0,"[{'class': 'FACE_MALE', 'score': 0.6040030121803284, 'box': [326, 43, 82, 72]}, {'class': 'FACE_MALE', 'score': 0.4775981903076172, 'box': [215, 71, 59, 53]}, {'class': 'FEET_EXPOSED', 'score': 0.38755133748054504, 'box': [379, 307, 90, 67]}]"
51,../data/images/8fd9dca9-600b-420f-ab99-a6ed58ebc829.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8637924790382385, 'box': [297, 138, 213, 245]}, {'class': 'FACE_FEMALE', 'score': 0.6413192749023438, 'box': [0, 76, 277, 289]}]"
52,../data/images/5d5d6295-9ad4-47bf-b476-a3fba7c24241.png,0,[]
53,../data/images/ecb0bb2d-ef4c-4e47-bcf0-6a1a95e5cb33.png,1,[]
54,../data/images/1d169f40-114a-4775-8a79-2df08a931e24.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.39634355902671814, 'box': [163, 231, 39, 38]}, {'class': 'FACE_FEMALE', 'score': 0.29640382528305054, 'box': [323, 159, 31, 32]}]"
55,../data/images/2e53362c-5a93-445c-a29f-15bb21754e63.png,0,[]
56,../data/images/b95d9311-fb9f-46d8-a4b7-44df50912c9c.png,1,[]
57,../data/images/8294068a-7052-40a8-bbe6-b16a92bada7d.png,1,[]
58,../data/images/a6b417f2-4581-4f76-aa0c-8a1a8e2ac11b.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8373680114746094, 'box': [168, 84, 285, 292]}]"
59,../data/images/38a6f426-e8d8-4a1b-aa6e-2fe2bb918686.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8386907577514648, 'box': [208, 66, 119, 114]}]"
60,../data/images/cab58b3b-6cf8-47cb-872b-f7a0ac7cb487.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.6004052758216858, 'box': [24, 5, 465, 504]}]"
61,../data/images/84e68615-c557-4373-b1aa-90b1fbcefa49.png,0,[]
62,../data/images/1b22218c-3435-4d12-8ba4-449ad2679fb8.png,0,[]
63,../data/images/253b71af-eba5-4e02-af21-aebf1adb08b0.png,1,[]
64,../data/images/528d3d6d-eae9-4572-b08a-12b10407bf9a.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.7312327027320862, 'box': [0, 96, 290, 311]}]"
65,../data/images/df50e994-c524-4361-a341-78b2a3accb62.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.5584654808044434, 'box': [116, 32, 288, 288]}]"
66,../data/images/856cd0dd-3e3f-464e-ad86-f3918e95cb82.png,0,[]
67,../data/images/b02fc5e8-a22b-497a-bed0-03d22bb325a8.png,1,"[{'class': 'FEET_COVERED', 'score': 0.41114968061447144, 'box': [53, 358, 86, 79]}]"
68,../data/images/316ed90c-870f-4dba-a803-d0cf71d45123.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.7676200866699219, 'box': [154, 87, 178, 172]}]"
69,../data/images/48d0fe49-f249-4a85-b88b-dad2143f6ee4.png,0,[]
70,../data/images/2766f6de-7bbc-45ea-8ed3-7901ece33a09.png,0,[]
71,../data/images/588f9929-dc2f-4c59-82f2-39d89c103a13.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.5273569226264954, 'box': [225, 167, 63, 60]}]"
72,../data/images/7b19e97a-8e3b-4e89-aa9e-910865dde304.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8834854364395142, 'box': [101, 113, 181, 189]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6636717319488525, 'box': [294, 453, 57, 57]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.3933686316013336, 'box': [0, 455, 153, 56]}]"
73,../data/images/340e4a99-e8c4-4f88-9cc8-7a1096a924d6.png,1,[]
74,../data/images/e5911a2d-e338-422f-b490-2b3787d7c7e7.png,0,[]
75,../data/images/9fc4ead2-810b-4d74-836b-d19134841eb5.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8216956257820129, 'box': [315, 166, 138, 137]}, {'class': 'FACE_FEMALE', 'score': 0.7603294253349304, 'box': [24, 175, 135, 136]}]"
76,../data/images/9098d542-e289-41cf-9e4e-2da3ec5262f6.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.845552921295166, 'box': [226, 122, 99, 96]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.5430762767791748, 'box': [211, 288, 115, 103]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4121696650981903, 'box': [300, 255, 44, 51]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.2924836277961731, 'box': [156, 286, 77, 80]}]"
77,../data/images/e6d5a14a-35dc-4180-89d5-0a7615363e3b.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.7772642374038696, 'box': [174, 104, 195, 252]}, {'class': 'FACE_FEMALE', 'score': 0.422870010137558, 'box': [420, 86, 91, 222]}]"
78,../data/images/fa59ed57-d4b9-4821-8b50-7caaab6dae45.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.717513918876648, 'box': [136, 55, 162, 170]}, {'class': 'FACE_FEMALE', 'score': 0.3683389127254486, 'box': [230, 21, 144, 171]}]"
79,../data/images/cd41b197-edfa-48c6-b17b-f704ea89d63b.png,0,"[{'class': 'FEMALE_BREAST_COVERED', 'score': 0.5655640363693237, 'box': [136, 317, 54, 43]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.40521013736724854, 'box': [166, 285, 45, 44]}, {'class': 'FACE_MALE', 'score': 0.316636860370636, 'box': [222, 100, 44, 41]}, {'class': 'FACE_MALE', 'score': 0.3060672879219055, 'box': [101, 253, 42, 43]}]"
80,../data/images/d70dea1e-281b-48a0-aa73-bd06c05739fd.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8329906463623047, 'box': [41, 11, 393, 433]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.31673261523246765, 'box': [0, 419, 140, 92]}]"
81,../data/images/64c56b0d-2a1f-460b-a3a0-95596eb5cbdd.png,1,[]
82,../data/images/b7491d9a-491d-4dc1-9db4-95cde713472f.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.7274088859558105, 'box': [229, 44, 143, 130]}]"
83,../data/images/f64d4394-fda2-49fd-aeb1-ee131889d87d.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8366755247116089, 'box': [382, 119, 126, 143]}, {'class': 'FACE_FEMALE', 'score': 0.7701448202133179, 'box': [19, 91, 82, 93]}, {'class': 'MALE_GENITALIA_EXPOSED', 'score': 0.4282345771789551, 'box': [0, 157, 83, 140]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.3373783230781555, 'box': [282, 360, 106, 116]}]"
84,../data/images/10ce9f38-74e5-4f0e-8bf5-dde6bec680f7.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.6295710802078247, 'box': [409, 404, 101, 98]}, {'class': 'FACE_FEMALE', 'score': 0.615934431552887, 'box': [341, 384, 86, 96]}, {'class': 'FACE_FEMALE', 'score': 0.5720993280410767, 'box': [302, 1, 126, 127]}, {'class': 'FACE_FEMALE', 'score': 0.44192442297935486, 'box': [418, 0, 93, 93]}, {'class': 'FACE_FEMALE', 'score': 0.36503416299819946, 'box': [19, 385, 92, 89]}, {'class': 'FACE_FEMALE', 'score': 0.33227720856666565, 'box': [0, 0, 91, 94]}, {'class': 'FACE_FEMALE', 'score': 0.2798601984977722, 'box': [221, 376, 109, 125]}]"
85,../data/images/1f0b8b7d-0c14-4356-910a-a8c3b6909d38.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.5508619546890259, 'box': [149, 0, 227, 218]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.499237060546875, 'box': [83, 401, 203, 110]}]"
86,../data/images/ea20a497-e84d-43be-8c08-04a11cb0e1e7.png,0,[]
87,../data/images/dbde4b23-93cb-4180-852b-f67f6addbea0.png,0,[]
88,../data/images/a94d017a-aa63-4d4e-86ee-7029d3fc9952.png,0,[]
89,../data/images/c7af230f-fa67-457c-b771-4164583cc69d.png,1,[]
90,../data/images/535e6884-4a7d-4d1b-b7a3-6b785d6cfa50.png,0,[]
91,../data/images/8ed82220-475c-465b-9d91-8ff7b349e841.png,0,[]
92,../data/images/d5c9451a-f1dd-4fe5-8b77-b66d3414560b.png,0,[]
93,../data/images/6c85a54a-68f0-41f9-8427-94ba2fe4b3c3.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.6112958192825317, 'box': [125, 175, 269, 296]}]"
94,../data/images/6ee372e0-0651-489a-8864-74701c0061e4.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8417123556137085, 'box': [84, 0, 275, 246]}, {'class': 'FEMALE_BREAST_COVERED', 'score': 0.309816837310791, 'box': [252, 312, 245, 199]}]"
95,../data/images/712b5d8d-0f40-4a54-badd-d7381df3e467.png,1,[]
96,../data/images/e27be827-dd86-4a7e-a997-f84c7d0e18a0.png,1,[]
97,../data/images/545f7928-9413-4c82-8e3b-e7cedd1c7b63.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8675999641418457, 'box': [104, 7, 304, 327]}]"
98,../data/images/da3a2e6e-86e6-4a5e-b48a-52bdddf1e60a.png,1,"[{'class': 'FEET_COVERED', 'score': 0.6935161352157593, 'box': [439, 438, 72, 73]}, {'class': 'FACE_FEMALE', 'score': 0.6011998653411865, 'box': [221, 69, 72, 80]}]"
99,../data/images/9941f5e6-c869-41e5-b138-4aaab5a530b9.png,0,[]
100,../data/images/798d614a-05e5-4749-bf98-b67ef3fdc35a.png,0,[]
101,../data/images/b10542c2-0fa4-4b2c-96d1-49aa9b11b869.png,0,[]
102,../data/images/2f4d7252-b49d-4494-96be-65f5777cf625.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.6690181493759155, 'box': [134, 104, 195, 188]}]"
103,../data/images/791e92d1-f2ef-43f6-a991-d98eba616c18.png,0,[]
104,../data/images/54200167-4f4c-4027-8268-04f998164c66.png,0,[]
105,../data/images/49988487-0563-4ea8-9aa8-2e2caf3f2954.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.8133008480072021, 'box': [302, 100, 119, 116]}, {'class': 'FACE_MALE', 'score': 0.6214718222618103, 'box': [90, 174, 136, 137]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5817751288414001, 'box': [321, 262, 138, 125]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5007407665252686, 'box': [243, 269, 75, 72]}]"
106,../data/images/47751448-ac89-4799-bc94-7fd570d033c0.png,0,[]
107,../data/images/57a985e9-1c43-4c94-953c-d5fc4d50621d.png,1,"[{'class': 'FEET_COVERED', 'score': 0.419342577457428, 'box': [235, 409, 57, 56]}, {'class': 'FEET_COVERED', 'score': 0.3859723210334778, 'box': [341, 387, 51, 61]}, {'class': 'FACE_MALE', 'score': 0.2881336808204651, 'box': [152, 227, 33, 32]}]"
108,../data/images/56533c1c-2805-42c9-8116-afc5ac169a80.png,0,[]
109,../data/images/ee05290b-c8a5-4f6f-ac00-fce063f0a9da.png,1,[]
110,../data/images/1b2c6e6b-3f8c-4b80-abb2-dc711062cdb8.png,0,[]
111,../data/images/4ae806d8-f469-4e7b-940f-707afcba9273.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.827863335609436, 'box': [300, 0, 211, 92]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7871029376983643, 'box': [222, 310, 215, 201]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.708939790725708, 'box': [365, 273, 146, 236]}]"
112,../data/images/d91367a0-0cde-44c2-8ca3-4beb4b13b3b7.png,0,[]
113,../data/images/aaf2cd8c-4274-40b5-a1ca-8a18c0b36b42.png,1,[]
114,../data/images/c4be8bcb-308e-415d-81e0-b9779ce88987.png,1,[]
115,../data/images/f2d94a7b-cd68-4ca9-8891-03f83d828b5c.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.62779700756073, 'box': [38, 80, 444, 430]}]"
116,../data/images/279e5187-6e82-46c9-aa18-64af265a5198.png,0,[]
117,../data/images/33b9177b-0034-4db1-8ba9-4db7504b0b36.png,1,[]
118,../data/images/7a16436a-3706-472d-b035-4d4c6e2a9c53.png,0,[]
119,../data/images/d760032b-2846-4baf-8112-dae0fd7ccdea.png,0,"[{'class': 'FEET_COVERED', 'score': 0.6079486608505249, 'box': [342, 267, 76, 88]}, {'class': 'FACE_MALE', 'score': 0.32271671295166016, 'box': [163, 73, 51, 54]}, {'class': 'FACE_MALE', 'score': 0.25547680258750916, 'box': [361, 0, 43, 36]}]"
120,../data/images/87a568ab-da18-435c-8ab5-98edd18e34c9.png,0,[]
121,../data/images/79e2f4ae-77c7-4246-ad15-c0c4b7d1cb8f.png,1,"[{'class': 'FEET_COVERED', 'score': 0.6939890384674072, 'box': [56, 391, 71, 68]}, {'class': 'FACE_MALE', 'score': 0.6018044948577881, 'box': [156, 20, 34, 33]}, {'class': 'FEET_COVERED', 'score': 0.5279273986816406, 'box': [122, 250, 40, 51]}, {'class': 'FACE_MALE', 'score': 0.3869647979736328, 'box': [219, 86, 54, 56]}, {'class': 'FEET_COVERED', 'score': 0.2954762578010559, 'box': [94, 232, 38, 52]}]"
122,../data/images/b0531645-a67c-46c1-885b-c50e3da317c7.png,1,[]
123,../data/images/e395de95-4ae8-4c88-9db7-e18fe33027af.png,0,[]
124,../data/images/d5ef201a-156e-43ac-ac2c-951bf172bf06.png,1,"[{'class': 'FEET_COVERED', 'score': 0.3531440794467926, 'box': [304, 448, 72, 62]}, {'class': 'FACE_MALE', 'score': 0.28769731521606445, 'box': [130, 171, 59, 57]}]"
125,../data/images/2faf8b8b-b653-4b67-a2b8-04a953e92ae7.png,1,"[{'class': 'FEET_COVERED', 'score': 0.5609724521636963, 'box': [256, 414, 71, 64]}, {'class': 'FEET_COVERED', 'score': 0.48375415802001953, 'box': [15, 409, 101, 100]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.48304134607315063, 'box': [138, 115, 34, 30]}, {'class': 'FEET_COVERED', 'score': 0.4066242575645447, 'box': [431, 421, 64, 69]}, {'class': 'FEET_COVERED', 'score': 0.32433366775512695, 'box': [154, 441, 83, 70]}]"
126,../data/images/c30643d1-8f0e-4334-a94b-6fe444ffdfe4.png,0,"[{'class': 'BELLY_EXPOSED', 'score': 0.5030661225318909, 'box': [229, 264, 130, 134]}, {'class': 'FEMALE_GENITALIA_COVERED', 'score': 0.4171569347381592, 'box': [262, 404, 79, 91]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.3513995409011841, 'box': [343, 174, 44, 55]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2626810371875763, 'box': [274, 164, 94, 98]}]"
127,../data/images/a75458cd-33d8-491e-9990-9bbcf489ffdd.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.5917806029319763, 'box': [170, 25, 109, 115]}]"
128,../data/images/0ca33d21-452b-4b0e-a959-586f0b71655c.png,0,[]
129,../data/images/d5d6a35a-0b48-4493-94a6-82cc0cab2d41.png,1,[]
130,../data/images/6a2a8458-b545-426e-ace7-5079090061a5.png,0,[]
131,../data/images/b10b062b-0c1e-4f9d-bc9d-2eb8ee496e31.png,1,"[{'class': 'FACE_FEMALE', 'score': 0.49196645617485046, 'box': [190, 58, 171, 161]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4104313254356384, 'box': [356, 228, 49, 59]}]"
132,../data/images/ce5722ed-a8a1-4900-b489-365f4431d07b.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.5533975958824158, 'box': [157, 272, 74, 87]}]"
133,../data/images/dfdab92e-cb9d-442b-9cb9-ff1aedac5a99.png,0,[]
134,../data/images/13c4637a-31a6-4aa9-aaf4-f5e06f43bd95.png,0,[]
135,../data/images/27b45519-6b00-48bd-bf43-901420f4c6a9.png,0,[]
136,../data/images/4b892016-c1d4-456c-b092-bcde31a235a5.png,0,"[{'class': 'FEET_COVERED', 'score': 0.25483444333076477, 'box': [411, 196, 76, 65]}]"
137,../data/images/dadeeba2-6b8b-4755-a3e6-ef5d8bd464ba.png,1,[]
138,../data/images/6259b43c-b341-44ab-a37e-9689f739951d.png,0,"[{'class': 'FEET_COVERED', 'score': 0.5563974380493164, 'box': [128, 409, 63, 69]}]"
139,../data/images/866cc07a-8c79-4eba-8ba4-fda3a54446e2.png,0,[]
140,../data/images/4a629f75-f944-4459-b8cf-bb2423139628.png,0,"[{'class': 'FEET_COVERED', 'score': 0.5001363754272461, 'box': [193, 379, 48, 50]}, {'class': 'FACE_FEMALE', 'score': 0.48512041568756104, 'box': [446, 72, 53, 59]}, {'class': 'FEET_COVERED', 'score': 0.4320196509361267, 'box': [144, 387, 40, 45]}, {'class': 'FACE_FEMALE', 'score': 0.41313883662223816, 'box': [177, 80, 31, 30]}]"
141,../data/images/963f56a2-76f2-46ab-8abe-d4efad907b84.png,0,[]
142,../data/images/9245e7f1-935b-4192-aa4a-7e91d09c0107.png,1,[]
143,../data/images/0545462e-89b9-46b3-b99f-3bc4744dabd7.png,0,"[{'class': 'FACE_FEMALE', 'score': 0.8075783252716064, 'box': [119, 83, 260, 283]}]"
144,../data/images/b06fbacb-9215-489f-9b5c-d9b7677d2478.png,0,[]
145,../data/images/6dd921d9-83da-4c1e-ae75-56ea059dccdc.png,0,[]
